test_bw, true, 9.19092, 0.214867
test_bw, false, 10.9827, 0.299133
test_bw, true, 6.96422, 0.207333
test_bw, false, 6.30698, 0.298267
test_bw, true, 6.30698, 0.206467
test_bw, false, 7.82078, 0.304267
test_bw, false, 6.96422, 0.298333
test_bw, true, 7.82078, 0.213267
test_bw, true, 10.9827, 0.207333
test_bw, false, 8.92266, 0.302933
test_bw, false, 9.19092, 0.305467
test_bw, true, 3.71221, 0.191933
test_bw, false, 6.51412, 0.2888
test_bw, false, 3.71221, 0.284933
test_bw, true, 6.51412, 0.1962
test_bw, true, 8.92266, 0.211133
test_bw, true, 8.10521, 0.216133
test_bw, false, 8.10521, 0.307133
test_bw, true, 9.71899, 0.218267
test_bw, false, 9.71899, 0.309267
test_bw, true, 10.9827, 0.217933
test_bw, false, 10.9827, 0.308933
test_bw, false, 10.9827, 0.310067
test_bw, true, 10.9086, 0.2232
test_bw, true, 8.537, 0.220733
test_bw, false, 8.537, 0.310933
test_bw, false, 10.6573, 0.310467
test_bw, true, 10.6573, 0.220667
test_bw, false, 10.9086, 0.3122
test_bw, true, 10.7144, 0.224
test_bw, true, 10.9827, 0.219067
test_bw, false, 10.7144, 0.3118
test_bw, true, 13.5476, 0.224467
test_bw, true, 12.449, 0.227533
test_bw, false, 13.5476, 0.325267
test_bw, false, inf, 0.328133
test_bw, true, 13.5476, 0.239067
test_bw, true, inf, 0.241133
test_bw, false, 12.449, 0.316933
test_bw, false, 13.5476, 0.313867
test_circle, true, 1.98159, 0.665383
test_circle, false, 1.98159, 0.75785
test_circle, false, 1.55344, 0.555117
test_circle, true, 1.85322, 0.574533
test_circle, false, 1.85322, 0.6664
test_circle, true, 1.55344, 0.461983
test_circle, true, 2.22022, 0.7525
test_circle, false, 2.22022, 0.844017
test_circle, true, 2.51012, 0.835717
test_circle, true, 2.78343, 0.922883
test_circle, true, 3.05559, 0.996017
test_circle, false, 2.78343, 1.01385
test_circle, false, 2.51012, 0.9262
test_circle, false, 3.05559, 1.08737
test_circle, false, 3.30751, 1.15038
test_circle, true, 3.30751, 1.05953
test_circle, true, 3.57234, 1.12342
test_circle, false, 3.57234, 1.21403
test_circle, true, 3.79578, 1.17413
test_circle, true, 3.93857, 1.23287
test_circle, false, 3.79578, 1.26377
test_circle, false, 3.93857, 1.32375
test_circle, true, 4.21121, 1.28717
test_circle, true, 4.4441, 1.36068
test_circle, false, 4.21121, 1.37845
test_circle, false, 4.4441, 1.45197
test_circle, true, 4.73627, 1.4565
test_circle, false, 5.12248, 1.64625
test_circle, true, 5.12248, 1.55703
test_circle, false, 4.73627, 1.54655
test_circle, true, 5.57116, 1.68145
test_colorlines, true, -0.138022, 1.03633
test_colorlines, false, 1.26001, 1.85453
test_colorlines, true, 0.0100272, 1.23673
test_circle, false, 5.57116, 1.77147
test_colorlines, true, 0.0490358, 1.46033
test_colorlines, false, 1.64653, 2.1494
test_colorlines, true, 0.100817, 1.5414
test_colorlines, false, 2.12943, 2.48007
test_circle, true, 6.12323, 1.85332
test_colorlines, true, 0.131314, 1.63847
test_colorlines, false, 2.18869, 2.58413
test_circle, false, 6.12323, 1.94387
test_colorlines, false, 2.36955, 2.7704
test_colorlines, true, 0.13599, 1.76113
test_colorlines, true, 0.057038, 1.84587
test_colorlines, false, 2.62899, 3.06293
test_colorlines, false, 2.92342, 3.29207
test_colorlines, true, 0.143423, 1.92713
test_circle, true, 6.98658, 2.14635
test_colorlines, false, 3.37137, 3.42867
test_circle, false, 6.98658, 2.23603
test_circle, true, 8.34836, 2.71375
test_colorlines, true, 0.173105, 2.08987
test_colorlines, false, 3.39828, 3.6
test_circle, false, 8.34836, 2.80095
test_colorlines, true, 0.178449, 2.0068
test_colorlines, true, 0.171999, 1.9626
test_colorlines, false, 3.74181, 3.6608
test_colorlines, true, 0.171635, 2.1338
test_colorlines, true, 0.20188, 2.15153
test_colorlines, false, 4.20607, 3.91493
test_colorlines, true, 0.18665, 2.2814
test_colorlines, false, 3.96132, 3.7672
test_circle, true, 12.3602, 4.22065
test_circle, false, 12.3602, 4.30707
test_colorlines, false, 4.39418, 4.0408
test_colorlines, true, 0.184727, 2.30687
test_colorlines, true, 0.200299, 2.49333
test_colorlines, false, 4.6508, 4.2532
test_colorlines, true, 0.215503, 2.664
test_colorlines, false, 4.85054, 4.40193
test_colorlines, false, 5.1148, 4.62307
test_colorlines, true, 0.207177, 2.808
test_freq, true, 2.99107, 0.348067
test_freq, false, 2.99107, 0.4412
test_colorlines, false, 6.12795, 4.98827
test_colorlines, true, 0.213484, 3.135
test_colorlines, false, 7.02591, 5.346
test_freq, true, 3.71454, 0.4372
test_colorlines, true, 0.212505, 3.7336
test_freq, false, 3.71454, 0.5314
test_colorlines, false, 8.20889, 6.05193
test_colorlines, false, 10.2154, 7.35453
test_freq, true, 4.3341, 0.5132
test_freq, false, 4.3341, 0.608
test_freq, false, 4.79641, 0.666867
test_freq, true, 4.79641, 0.574733
test_freq, false, 5.12368, 0.718467
test_freq, true, 5.12368, 0.625733
test_freq, true, 5.38038, 0.668733
test_freq, true, 5.60409, 0.711733
test_freq, false, 5.38038, 0.763267
test_freq, true, 5.78811, 0.741133
test_freq, true, 5.95296, 0.774933
test_freq, false, 5.60409, 0.804667
test_freq, false, 5.95296, 0.870267
test_freq, false, 5.78811, 0.833867
test_freq, true, 6.11618, 0.804667
test_freq, true, 6.2696, 0.8338
test_freq, false, 6.11618, 0.898933
test_freq, false, 6.2696, 0.923867
test_freq, true, 6.42989, 0.863533
test_freq, false, 6.42989, 0.957467
test_freq, false, 6.61293, 0.993
test_freq, true, 6.61293, 0.901
test_freq, false, 6.82783, 1.04093
test_freq, true, 7.07601, 0.996333
test_freq, true, 6.82783, 0.9476
test_freq, false, 7.07601, 1.08827
test_freq, false, 7.42314, 1.17573
test_freq, true, 7.42314, 1.08267
test_freq, false, 7.86031, 1.27327
test_freq, true, 8.44932, 1.344
test_freq, false, 8.44932, 1.43567
test_freq, true, 7.86031, 1.1798
test_freq, true, 9.1891, 1.6846
test_freq, false, 9.1891, 1.77507
test_freq, true, 10.7282, 2.59613
test_freq, false, 10.7282, 2.68893
test_noise, true, -0.259021, 1.26773
test_noise, false, -0.259021, 1.36473
test_noise, true, -0.0558055, 1.59033
test_noise, false, -0.0558055, 1.68533
test_noise, true, 0.155469, 1.879
test_noise, false, 0.155469, 1.9708
test_noise, true, 0.405198, 2.178
test_noise, false, 0.405198, 2.273
test_noise, true, 0.729722, 2.5008
test_noise, true, 1.05461, 2.7766
test_noise, false, 0.729722, 2.5966
test_noise, false, 1.05461, 2.87253
test_noise, true, 1.33967, 3.0058
test_noise, false, 1.33967, 3.101
test_noise, true, 1.57581, 3.188
test_noise, false, 1.57581, 3.28307
test_noise, true, 1.80618, 3.36827
test_noise, true, 2.00214, 3.51947
test_noise, false, 1.80618, 3.46387
test_noise, false, 2.00214, 3.6154
test_noise, false, 2.20277, 3.7674
test_noise, true, 2.20277, 3.67227
test_noise, true, 2.42888, 3.84967
test_noise, true, 2.68116, 4.05247
test_noise, false, 2.68116, 4.14813
test_noise, false, 2.42888, 3.94467
test_noise, true, 2.98671, 4.29973
test_noise, false, 2.98671, 4.39487
test_noise, true, 3.33227, 4.57593
test_noise, true, 3.77057, 4.97433
test_noise, false, 3.33227, 4.6702
test_noise, false, 3.77057, 5.0712
test_noise, true, 4.34735, 5.5226
test_noise, false, 4.34735, 5.61873
test_noise, true, 5.15039, 6.43573
test_noise, false, 5.15039, 6.5306
test_noise_bin, true, 0.093447, 2.06433
test_noise_bin, false, 0.093447, 2.15913
test_noise, false, 6.51035, 8.3146
test_noise_bin, true, 0.294677, 2.378
test_noise, true, 6.51035, 8.21713
test_noise, true, 10.3247, 12.8487
test_noise_bin, true, 0.54146, 2.68573
test_noise_bin, false, 0.294677, 2.47267
test_noise, false, 10.3247, 12.9513
test_noise_bin, true, 0.824695, 2.99647
test_noise_bin, false, 0.54146, 2.78047
test_noise_bin, false, 1.20985, 3.40153
test_noise_bin, true, 1.20985, 3.30627
test_noise_bin, false, 0.824695, 3.0906
test_noise_bin, true, 1.59163, 3.5764
test_noise_bin, false, 1.59163, 3.67233
test_noise_bin, false, 1.91669, 3.90667
test_noise_bin, true, 1.91669, 3.81133
test_noise_bin, false, 2.17119, 4.0918
test_noise_bin, true, 2.17119, 3.99693
test_noise_bin, true, 2.40322, 4.19193
test_noise_bin, false, 2.40322, 4.2856
test_noise_bin, true, 2.61301, 4.35593
test_noise_bin, false, 2.61301, 4.45107
test_noise_bin, true, 3.07091, 4.71767
test_noise_bin, true, 2.83617, 4.52047
test_noise_bin, false, 2.83617, 4.61433
test_noise_bin, false, 3.07091, 4.81247
test_noise_bin, false, 3.33228, 5.049
test_noise_bin, true, 3.33228, 4.9548
test_noise_bin, true, 3.63649, 5.25167
test_noise_bin, false, 3.63649, 5.34753
test_noise_bin, false, 3.98445, 5.68113
test_noise_bin, true, 3.98445, 5.58793
test_noise_bin, true, 4.43257, 6.0824
test_noise_bin, false, 4.43257, 6.17653
test_noise_bin, true, 5.81293, 7.81613
test_noise_bin, true, 5.01405, 6.7494
test_noise_bin, false, 5.01405, 6.84447
test_noise_bin, true, 7.21231, 9.91373
test_noise_bin, false, 7.21231, 10.0099
test_noise_bin, false, 5.81293, 7.90947
test_noise_bin, false, 11.009, 15.4163
test_noise_bin, true, 11.009, 15.3101
test_star, true, 1.56319, 0.4566
test_star, true, 2.00681, 0.643583
test_star, false, 2.00681, 0.73445
test_star, false, 1.56319, 0.5478
test_star, true, 1.86014, 0.56075
test_star, false, 2.23938, 0.818733
test_star, true, 2.23938, 0.726617
test_star, true, 2.5579, 0.810933
test_star, false, 1.86014, 0.6522
test_star, true, 2.8675, 0.892417
test_star, false, 2.5579, 0.901683
test_star, false, 3.11983, 1.05138
test_star, false, 2.8675, 0.983067
test_star, true, 3.11983, 0.961033
test_star, false, 3.3584, 1.11072
test_star, false, 3.62819, 1.1756
test_star, true, 3.3584, 1.0202
test_star, true, 3.62819, 1.0846
test_star, false, 3.85611, 1.22265
test_star, true, 3.85611, 1.13293
test_star, true, 4.00013, 1.1868
test_star, false, 4.25683, 1.33105
test_star, true, 4.25683, 1.24063
test_star, false, 4.00013, 1.27707
test_star, false, 4.81271, 1.48612
test_star, true, 4.49946, 1.30905
test_star, false, 4.49946, 1.40028
test_star, true, 4.81271, 1.39577
test_star, false, 5.18214, 1.5798
test_star, true, 5.18214, 1.49098
test_star, true, 5.62723, 1.61117
test_star, false, 5.62723, 1.70117
test_star, false, 6.20617, 1.86773
test_star, true, 7.04331, 2.05658
test_star, false, 7.04331, 2.14745
test_star, true, 8.40638, 2.6049
test_star, true, 12.39, 4.0299
test_star, false, 8.40638, 2.69305
test_star, false, 12.39, 4.1218
big_tree, true, 2.44502, 0.167911
big_tree, true, 2.94946, 0.213961
big_tree, true, 3.18824, 0.258849
big_tree, true, 3.32147, 0.304279
big_tree, false, 3.12308, 0.320784
big_tree, true, 3.48335, 0.404679
big_tree, true, 3.41333, 0.35374
big_tree, false, 2.55504, 0.264391
big_tree, false, 3.40534, 0.38385
big_tree, true, 3.54259, 0.458726
big_tree, false, 3.5833, 0.455716
big_tree, true, 3.59047, 0.504928
big_tree, false, 3.71761, 0.538185
big_tree, false, 3.82469, 0.624453
big_tree, false, 3.91568, 0.713221
big_tree, false, 3.99141, 0.791466
big_tree, true, 3.6352, 0.560247
big_tree, true, 3.6732, 0.609868
big_tree, true, 3.71072, 0.66196
big_tree, true, 3.79568, 0.808711
big_tree, true, 3.74978, 0.726586
big_tree, false, 4.06145, 0.880798
big_tree, true, 3.84815, 0.90835
big_tree, false, 4.12157, 0.962442
big_tree, false, 4.18008, 1.04959
kodim01, true, 1.83314, 0.271444
big_tree, true, 3.90608, 1.02146
kodim01, false, 1.86025, 0.36379
kodim01, true, 2.46082, 0.439087
kodim01, false, 2.49526, 0.532166
big_tree, false, 4.24141, 1.15281
kodim01, true, 2.75582, 0.584635
big_tree, false, 4.31164, 1.27941
kodim01, false, 2.78942, 0.682271
kodim01, true, 2.96237, 0.707804
kodim01, false, 2.9988, 0.810933
kodim01, true, 3.12759, 0.822795
big_tree, false, 4.39399, 1.44003
kodim01, true, 3.25367, 0.921814
kodim01, false, 3.16519, 0.931051
kodim01, true, 3.37364, 1.01451
kodim01, false, 3.29482, 1.03481
