leaves_iso_200, false, 4.56249, 1.27934
leaves_iso_200, false, 4.6502, 1.37181
leaves_iso_200, false, 4.74594, 1.48539
leaves_iso_200, false, 4.86742, 1.62833
leaves_iso_200, false, 4.99203, 1.7951
leaves_iso_200, false, 5.16092, 2.06057
leaves_iso_200, false, 5.36895, 2.4346
leaves_iso_200, false, 5.67492, 3.07683
leaves_iso_1600, false, 2.26124, 0.342265
leaves_iso_200, false, 6.2412, 4.52134
leaves_iso_1600, false, 2.88703, 0.478374
leaves_iso_1600, false, 3.19674, 0.603872
leaves_iso_1600, false, 3.41032, 0.721277
leaves_iso_1600, false, 3.57257, 0.839037
leaves_iso_1600, false, 3.69959, 0.950995
leaves_iso_1600, false, 3.81014, 1.06207
leaves_iso_200, false, 8.45997, 11.3411
big_tree, false, 8.43722, 13.463
leaves_iso_1600, false, 3.89717, 1.15762
leaves_iso_1600, false, 3.98299, 1.265
leaves_iso_1600, false, 4.05298, 1.36145
leaves_iso_1600, false, 4.12153, 1.463
leaves_iso_1600, false, 4.19695, 1.58413
leaves_iso_1600, false, 4.28001, 1.73185
leaves_iso_1600, false, 4.37872, 1.91608
leaves_iso_1600, false, 4.48342, 2.12854
leaves_iso_1600, false, 4.62642, 2.45953
leaves_iso_1600, false, 4.80623, 2.92312
leaves_iso_1600, false, 5.08515, 3.73961
nightshot_iso_100, false, 3.18607, 0.245532
nightshot_iso_100, false, 4.05949, 0.27591
nightshot_iso_100, false, 4.56744, 0.305635
leaves_iso_1600, false, 5.67968, 5.736
nightshot_iso_100, false, 4.89784, 0.333849
nightshot_iso_100, false, 5.12961, 0.362488
nightshot_iso_100, false, 5.30154, 0.389676
nightshot_iso_100, false, 5.50656, 0.415679
nightshot_iso_100, false, 5.60644, 0.43829
nightshot_iso_100, false, 5.73017, 0.464685
leaves_iso_1600, false, 8.46903, 14.3731
nightshot_iso_100, false, 5.81925, 0.487712
nightshot_iso_100, false, 5.89736, 0.512995
nightshot_iso_100, false, 5.96768, 0.54418
nightshot_iso_100, false, 6.05888, 0.582488
nightshot_iso_100, false, 6.18136, 0.634921
nightshot_iso_100, false, 6.31489, 0.697201
nightshot_iso_100, false, 6.45325, 0.806766
nightshot_iso_100, false, 6.64458, 0.979866
nightshot_iso_100, false, 6.89432, 1.3058
nightshot_iso_1600, false, 2.77549, 0.241954
nightshot_iso_100, false, 7.30423, 2.10408
nightshot_iso_1600, false, 3.35828, 0.271668
nightshot_iso_1600, false, 3.57833, 0.318865
nightshot_iso_1600, false, 3.73019, 0.384879
nightshot_iso_1600, false, 3.8473, 0.466431
nightshot_iso_100, false, 8.51701, 6.39622
nightshot_iso_1600, false, 3.94477, 0.553553
nightshot_iso_1600, false, 4.03324, 0.644589
nightshot_iso_1600, false, 4.10613, 0.724539
nightshot_iso_1600, false, 4.17474, 0.815875
nightshot_iso_1600, false, 4.23291, 0.898865
nightshot_iso_1600, false, 4.2904, 0.985406
nightshot_iso_1600, false, 4.34995, 1.08876
nightshot_iso_1600, false, 4.41597, 1.21259
nightshot_iso_1600, false, 4.49437, 1.37017
nightshot_iso_1600, false, 4.57725, 1.55217
nightshot_iso_1600, false, 4.69256, 1.83838
nightshot_iso_1600, false, 4.8387, 2.24234
nightshot_iso_1600, false, 5.07806, 2.96133
nightshot_iso_1600, false, 5.66945, 4.91141
nightshot_iso_1600, false, 8.52691, 13.4507
